customer_id,customer_name,product_name,unit_price,quantity,purchase_date
13,William Santiago,RUCHI Meat Masala  (100 g),64,4,2024-04-23
99,Natasha Green,Farmley Cream & Onion Makhana Roasted In Olive Oil (Makhna)  (2 x 83 g),274,3,2024-04-23
31,Ryan Howell,Del Monte Tomato Sweet and Spicy Ketchup  (800 g),125,4,2024-04-23
437,Brenda Swanson,Classic White Peas (Motoro) (Whole) by Flipkart Grocery  (500 g),46,3,2024-04-23
350,Charles Craig,"Tata Sampann Premium Quality Kaju, 100% Pure Cashews  (200 g)",198,4,2024-04-23
75,James Collins,Happilo Californian Premium Sweet Dried Sliced Cranberries  (200 g),196,3,2024-04-23
353,Riley Smith,"Tata Sampann Premium Quality Badam Giri, Pure California Whole Almonds  (200 g)",211,2,2024-04-23
256,Raymond Burton,Real Fruit Juice Guava  (1 L),120,3,2024-04-23
442,Ashley Haas,Organic Tattva Sugar (White Sugar)  (500 g),59,1,2024-04-23
29,Richard Donovan,Nutralite Doodhshakti Probiotic|Made from Creamy Milk|Delicious Taste Butter Spread  (500 g),234,1,2024-04-23
326,Dorothy Ortega,HERSHEY'S Cocoa Powder,308,4,2024-04-23
323,Brandon Stevenson,Happilo Premium Dried Afghani Anjeer/ Figs (Dimiri)  (190 g),346,3,2024-04-23
51,Carrie Mosley,RUCHI Kashmiri Chilly Powder  (100 g),120,1,2024-04-23
432,David Gonzalez,Amulya Dairy Whitener Semi Skimmed Milk Powder  (500 g),227,2,2024-04-23
232,Kyle Jones,Wai Wai Atta 5 IN 1 18 pkt Instant Noodles Vegetarian  (360 g),140,3,2024-04-23
297,David Gomez,KARACHI BAKERY Orange Soan Papdi Mithai Box  (200 g),38,3,2024-04-23
109,Billy Barron,Classic Turmeric Powder by Flipkart Grocery  (500 g),120,3,2024-04-23
400,Deanna House,Delish by Flipkart Roasted Pudina Flavored Makhana (Makhana Bhoja)  (90 g),107,3,2024-04-23
252,Marc Wood,Orbit Sugarfree Tube Spearmint Chewing Gum  (22 g),35,4,2024-04-23
4,Jermaine Johnson,Dukes Kaju Kukkies with real taste Cookies  (400 g),140,4,2024-04-23
356,Zachary Cunningham,Annapurna Ghee 250 ml Glass Bottle (Ghio),191,3,2024-04-23
390,Matthew Walsh,Catch Turmeric Powder  (200 g),48,2,2024-04-23
226,Brenda Mcclain,Nutralite Premium|Enriched with Vitamins and Omega 3|Naturally Cholesterol-free Fat Spread  (100 g),44,4,2024-04-23
461,Mr. Marcus Butler MD,Milky Mist Table Salted Butter  (100 g),50,1,2024-04-23
206,Tiffany Graham,Mark Premium Poppy Seed (Posta)  (200 g),380,3,2024-04-23
187,Joyce Webb,NUTRELA Soya Chunks  (1 kg),134,2,2024-04-23
219,Diana Herrera,KARACHI BAKERY Halwa Box  (200 g),160,4,2024-04-23
282,Tracy Young DDS,VEEBA Chef'S Special Veg Mayonnaise Eggless 875 g,156,2,2024-04-23
384,Carrie Cobb,"Tata Sampann Meat Masala with Natural Oils, Crafted by Chef Sanjeev Kapoor  (100 g)",60,1,2024-04-23
328,Brian Patterson,zoff Clove (Labanga)  (25 g),30,4,2024-04-23
237,Nicholas Price,Catch Sambhar Masala (Sambar Powder)  (100 g),53,1,2024-04-23
419,Christine Hill,Anmol Dream Lite Premium Salted Biscuit (Luniya Biscuit)  (124 g),19,3,2024-04-23
85,Angela Duncan,BRITANNIA Nice Time Coconut Cookies  (143 g),2,3,2024-04-23
186,Jennifer Booker,AASHIRVAAD Shudh Chakki Atta (Whole-Gehuro otta)  (10 kg),421,2,2024-04-23
199,Andre White,Nutralite Premium Fat Spread Tub|Enriched with Vitamins&Omega 3|Naturally Cholesterol-free Fat Spread  (200 g),115,2,2024-04-23
165,Mary Fields,Fortune Indori Thick Poha (Chuda)  (0.5 kg),40,3,2024-04-23
208,Jessica Richardson,"Kellogg's Nuts Delight, 12-in-1 Power Breakfast, IndiaNo.1 Muesli Cereal Pouch  (1000 g)",477,1,2024-04-23
483,Justin Holmes,pajaka Snackie Garlic Mixture  (500 g),220,3,2024-04-23
93,Kevin Spence,Cadbury Bournvita Chocolate Nutrition Drink  (500 g),234,1,2024-04-23
474,Victoria Torres,Classic Moong Dal (Muga Dali) (Whole) by Flipkart Grocery  (2 kg),266,1,2024-04-23
167,Joanna Collins,FROOTI Mango Drink  (600 ml),31,1,2024-04-23
386,Caitlin Hernandez,"B Natural Mixed Fruit, Goodness of fiber, Rich in Vitamin C & E  (1 L)",140,4,2024-04-23
487,Robert Ortega,Flipkart Supermart Soya Sauce  (190 g),26,3,2024-04-23
135,Edward Crawford,PARLE G Original Gluco Biscuits Plain  (800 g),10,1,2024-04-23
137,Veronica Young,"Lay's Potato Chips - Indian Magic Masala, Best-Quality & Crunchy Chips  (73 g)",28,3,2024-04-23
348,Joseph Graves,Agrilite Besan  (500 g),48,1,2024-04-23
224,Jennifer Farmer,Maaza Mango Drink Original Flavor  (600 ml),35,2,2024-04-23
248,Juan Ferguson,Real Fruit Juice - Litchi  (1 L),113,1,2024-04-23
47,Angela Williamson,RUCHI Meat Masala  (100 g),64,3,2024-04-23
314,Brian Morales,Emami Healthy & Tasty Mantra Mirch  (500 g),259,4,2024-04-23
138,Jeff Bowen,Milky Mist Dairy Whitener Milk Powder  (500 g),180,1,2024-04-23
112,Isaiah Nunez,"B Natural Guava Juice, Goodness of Fiber, Vit C & E  (1 L)",140,4,2024-04-23
41,Ebony Rubio,PARLE Rol.a.Cola Candy  (100 g),18,1,2024-04-23
406,Catherine Thompson,BRITANNIA Good Day Chunkies Cookies  (120 g),61,3,2024-04-23
94,Nancy Henderson,Tata Sampann High in Fibre (Chuda) (Thick) Poha  (1 kg),100,2,2024-04-23
358,Kristen Pratt,INDIA GATE Mini Mogra Basmati Rice (Basmati chaula)  (5 kg),305,4,2024-04-23
73,Paula Garcia,Tata Sampann Yellow Moong Dal (Muga Dali) (Split)  (1 kg),171,1,2024-04-23
264,Brittany Blackwell,HERSHEY'S Milkshake Mocha  (Coffee),34,4,2024-04-23
142,Andrew Solomon,Cadbury Oreo Biscuit Vanilla Flavour (3 single packs inside) Cream Sandwich  (288.75 g),66,3,2024-04-23
148,Allen Curry,Lay's American Style Cream and Onion Flavour Chips  (5 g Extra in Pack)  (18.5 g),10,1,2024-04-23
334,Julie Willis,Nissin Mazedaar Masala Cup Noodles Vegetarian  (70 g),36,4,2024-04-23
264,Brittany Blackwell,Bikano Tasty Spicy Coated Peanuts (Coated badam)  (50 g Extra in Pack)  (400 g),10,1,2024-04-23
457,Eric Jones,Dlecta Plain Processed cheese Slices  (400 g),245,3,2024-04-23
407,Kenneth Long,Delish by Flipkart Masala Oats Pouch  (500 g),126,3,2024-04-23
304,Susan Maldonado,Amul Masti Spiced Buttermilk  (200 ml),1,2,2024-04-23
494,Margaret Mahoney,Fortune Rozana Dubar Basmati Rice (Basmati chaula) (Medium Grain)  (1 kg),101,1,2024-04-23
449,Melissa Holt,Amul Kool Kesar,2,3,2024-04-23
57,Deborah Church,Tata Sampann Chilli Powder With Natural Oils (Lal lanka gunda)  (500 g),236,3,2024-04-23
319,Brandon Johnson,Farmley Peri Peri Makhana Roasted In Olive Oil (Makhna)  (2 x 83 g),282,1,2024-04-23
260,Kyle Kelly,Orbit Sugarfree Tube Spearmint Chewing Gum  (22 g),35,4,2024-04-23
396,Melissa Parker,"Nescafe Classic Coffee Powder Jar, 100% Pure Instant Coffee  (45 g)",169,2,2024-04-23
370,Todd Hunt,Horlicks Mother's Plus Vanilla Refill  (400 g),517,3,2024-04-23
60,Taylor Herrera,Super Sarvottam Rice Bran Oil Can  (5 L),558,4,2024-04-23
282,Tracy Young DDS,Classic Minikit Rice by Flipkart Grocery  (10 kg),550,1,2024-04-23
128,Lauren Vazquez,Madhuban Lollypolly Flavoured Kaccha Aam Candy  (100 g),18,1,2024-04-23
167,Joanna Collins,Super Sarvottam Physically refined Rice Bran Oil Pouch  (1 L),114,1,2024-04-23
55,Raymond Vargas,"Chupa Chups Long Tubes, Strawberry Flavour, Soft Candy Strawberry & Watermelon Candy  (80 g)",47,2,2024-04-23
393,Amy Williams,"Happilo Essentials Popular Whole W400, Healthy Snack Cashews (Kaju)  (500 g)",641,1,2024-04-23
390,Matthew Walsh,Catch Black Pepper/Kali Mirch Sprinkler (Golamaricha gunda)  (50 g),100,2,2024-04-23
209,Sarah Anderson,Cadbury Dairy Milk Silk Oreo Chocolate Bars  (130 g),167,2,2024-04-23
66,Scott Taylor,Chupa Chups Bites Mixed Fruit Sour Candy  (61.6 g),3,2,2024-04-23
417,Mr. Anthony Peterson,UNIBIC Fruit & Nut Cookies  (300 g),150,4,2024-04-23
216,William Stephens,BRITANNIA Good Day Butter Cookies  (200 g),3,3,2024-04-23
254,Andrea Ortiz,Bikano Tasty Spicy Coated Peanuts (Coated badam)  (50 g Extra in Pack)  (400 g),10,2,2024-04-23
186,Jennifer Booker,PARLE Monaco Salted Biscuit (Luniya Biscuit)  (400 g),76,4,2024-04-23
190,Stacy Hawkins,Nescafe Gold Rich and Smooth Coffee Powder Glass Jar Instant Coffee  (90 g),495,2,2024-04-23
205,Brandon Guerrero,Amul Moti Toned Milk,3,2,2024-04-23
419,Christine Hill,Tata Sampann High in Fibre (Chuda) (Thick) Poha  (0.5 kg),38,2,2024-04-23
397,Christopher Trevino,Classic Yellow Moong Dal (Muga Dali) (Split) by Flipkart Grocery  (1 kg),139,4,2024-04-23
382,Sherry Charles,Saffola Mealmaker Soya Chunks  (400 g),115,1,2024-04-23
349,Nicole Smith,lalji Sponge Raj Bhog Tin (Rajbhog)  (1000 g),145,3,2024-04-23
490,Erik Bates,Mayurank THIK Poha (Chuda)  (0.5 kg),29,3,2024-04-23
64,Miss Martha Smith,zoff Poppy Seeds (Posta)  (100 g),337,2,2024-04-23
356,Zachary Cunningham,MTR Vegetable Upma 60 g,23,2,2024-04-23
434,Ricky Wolf,"B Natural Guava Juice, Goodness of Fiber, Vit C & E  (1 L)",140,1,2024-04-23
59,Meghan Bridges,Nutraj California Roasted & Salted Pistachios  (250 g),276,3,2024-04-23
189,Mr. Antonio Brady DDS,"Sugar free Green Stevia, 200 g Jar|Made from 100% Natural Meethi Tulsi (Stevia) leaves Sweetener  (200 g)",168,1,2024-04-23
287,Dr. Alan Everett,Wrigleys Boomer Strawberry Chewing Gum  (18.6 g),10,1,2024-04-23
133,Phillip Warner,Dukes NICE Sugar Sprinkled Coconut Biscotti  (145 g),23,4,2024-04-23
490,Erik Bates,RiteBite Max Protein Choco Almond Bar Pouch  (50 g),65,2,2024-04-23
428,Brian Odom,Natureland Organics Premium Cow Ghee 400 ml Plastic Bottle (Ghio),393,3,2024-04-23
356,Zachary Cunningham,Natureland Organics Rajma (Whole)  (1 kg),323,1,2024-04-23
52,Cody Smith,Gits Jalebi with Maker Dessert Mix 100 g,55,4,2024-04-23
459,Melissa Cardenas,Wai Wai Ready to Eat Veg Masala CUP Instant Noodles Vegetarian  (75 g),36,4,2024-04-23
159,David Hayden,tagz Cream Onion Divin Chips  (40 g),33,3,2024-04-23
216,William Stephens,UNIBIC Sugar Free Butter Cookies  (75 g),46,4,2024-04-23
92,Donna Sampson,Manna Badam Milk Drink Mix  (400 g),151,1,2024-04-23
110,Jonathan Bradshaw,MDH Chicken Masala  (100 g),69,4,2024-04-23
133,Phillip Warner,Classic Green Peas (Motoro) (Whole) by Flipkart Grocery  (500 g),120,4,2024-04-23
413,Lauren Silva,Taj Mahal Tea Box (Regular Tea)  (500 g),278,2,2024-04-23
153,Heather Conway,Cadbury Dairy Milk Lickables Chocolate with Oreo Chunks Fudges  (20 g),34,1,2024-04-23
208,Jessica Richardson,BRITANNIA Nutrichoice Sugar Free Cracker Salted Biscuit (Luniya Biscuit)  (300 g),4,2,2024-04-23
155,Walter Guerrero,"Utkal's Kasper Boiled Rice (Futa chaula) (Full Grain, Parboiled)  (5 kg)",315,3,2024-04-23
80,Linda Santos,kinley Soda Extra Punch PET Bottle  (750 ml),19,4,2024-04-23
224,Jennifer Farmer,Cadbury Dairy Milk Silk Fruit and Nut Chocolate Bars  (137 g),167,3,2024-04-23
60,Taylor Herrera,Amul Mithai Mate Sweetened Condensed Milk,12,4,2024-04-23
500,Jerry Preston,ProV Pistachios  (250 g),256,4,2024-04-23
199,Andre White,Alpenliebe Gold Cream Strawberry Toffee  (144 g),41,2,2024-04-23
214,Joshua Myers,Kalbavi whole with testa (Kaju) (outer layer) Cashews  (500 g),330,3,2024-04-23
7,Timothy Gray,"B Natural Litchi Juice, Goodness of fiber, Vitamin C & E  (1 L)",140,4,2024-04-23
408,Isaac Cowan,Cadbury Dairy Milk Crispello Chocolate Bars  (35 g),3,2,2024-04-23
107,Katherine Perez,"Utkal's Kasper Lachkari Steam Rice (Full Grain, Steam)  (5 kg)",418,1,2024-04-23
320,Corey Lee,"Kellogg's Chocos Variety Pack of 7 with Whole Grain, Breakfast Cereal for Kids Bag  (7 x 21.86 g)",59,3,2024-04-23
443,Katie Lewis,Dalda Kachi Ghani Mustard Oil Pouch (Sorisa Tela)  (1 L),127,3,2024-04-23
335,Lisa Webster,"Rasna Nagpur Orange (32 Glasses)  (25 ml, 20 g)",42,2,2024-04-23
289,Kelsey Griffin,Too Yumm! Dahi Papdi Chaat Multigrain Chips  (45 g),16,1,2024-04-23
9,Ronald Taylor,DNV Cumin Powder (Jeera gunda)  (100 g),116,1,2024-04-23
56,Nicholas Burns PhD,"Tata Soulfull Masala Oats+ With Millets, Desi Veggie, Real Veggies, Non Sticky, Healthy Snack Pouch  (500 g)",129,1,2024-04-23
359,Joel Hensley,Heritage Super Dubar Basmati Rice (Basmati chaula) (Medium Grain)  (5 kg),430,3,2024-04-23
215,Emily Stone,KARACHI BAKERY Plain Soan Papdi Mithai Box  (200 g),38,1,2024-04-23
55,Raymond Vargas,"Maggi 2-Minute Masala , Easy to Make Instant Noodles Vegetarian  (12 x 70 g)",151,2,2024-04-23
407,Kenneth Long,"Cadbury Bournvita Chocolate Nutrition Drink, 1.5 kg Container  (2 x 750 g)",602,1,2024-04-23
482,Denise Jones,"Saffola Soya Bhurji Magic Masala, Anytime Snack, Instant Ready In 5 Mins, 2x Protein 35 g",1,4,2024-04-23
434,Ricky Wolf,"MTR Instant Khaman Dhokla Mix 160 g  (Combo Pack 1 + 1 Free, 160 g each)",86,3,2024-04-23
290,Laura Wilson,FUNFOODS by Dr. Oetker Peanut Butter Crunchy 750 g (Nut Butter),177,3,2024-04-23
129,John Martin,Sunfeast Dark Fantasy Choco Fills Cream Filled  (300 g),113,3,2024-04-23
444,Ralph Thomas,EVEREST Coriander/Dhaniya Powder (dhania gunda)  (100 g),34,3,2024-04-23
46,Philip Huerta,Bikano Khatta Meetha (Namkeen)  (1 kg),179,2,2024-04-23
240,Melissa Medina,Quaker Oats Pouch  (1 kg),165,2,2024-04-23
74,Anthony Jenkins,RUNutz California Popular Almonds (Badam)  (2 x 250 g),344,4,2024-04-23
261,Lindsay Anderson,Kellogg's Corn Flakes Real Almond & Honey Pouch  (1 kg),406,1,2024-04-23
376,Victoria Harding,HERSHEY'S Kisses Cookies and Creme White Chocolate Truffles  (100.8 g),116,1,2024-04-23
274,George Phillips,Organic Tattva Wheat Maida  (500 g),42,2,2024-04-23
133,Phillip Warner,Flipkart Supermart Matar Masala (Green Peas)  (200 g),110,1,2024-04-23
496,Alexis Hopkins,Too Yumm! Indian Masala Chips  (92 g),29,4,2024-04-23
260,Kyle Kelly,Agrilite Arwa Std Katarni Rice (Medium Grain)  (10 kg),624,1,2024-04-23
454,Mr. Nicholas Smith MD,"Kellogg's Fruit Nut & Seeds, 12-in-1 Power Breakfast, IndiaNo.1 Muesli Cereal Pouch  (500 g)",325,1,2024-04-23
32,Audrey Evans,Fortune Suji  (500 g),25,2,2024-04-23
231,Kendra Smith,NESTLE Kitkat Rich Chocolate coated wafer Bars  (50 g),63,2,2024-04-23
152,Brittany Ryan,Nescafe Gold Blend Instant Coffee  (185 g),891,4,2024-04-23
280,Steven Taylor,pajaka Snackie Mix Farsana (Mixture)  (500 g),210,2,2024-04-23
362,Jessica Fox MD,INDIA GATE Dubar Basmati Rice (Basmati chaula) (Long Grain)  (1 kg),132,1,2024-04-23
451,Emily Johnson,Kissan Sweet and Spicy Sauce  (425 g),76,2,2024-04-23
23,Stephanie Allen,zoff Star Anise (Chakra pula)  (50 g),116,4,2024-04-23
468,Jamie Jones,Tata Salt Iron Health Iodized Salt (Lunno)  (1 kg),38,2,2024-04-23
41,Ebony Rubio,RUCHI Meat Masala  (100 g),64,1,2024-04-23
152,Brittany Ryan,Classic Kabuli Chana (Kabuli Buta) (Whole) by Flipkart Grocery  (500 g),140,2,2024-04-23
491,Kristopher Newman,GINNI Gold Tea Pouch (Regular Tea)  (500 g),168,2,2024-04-23
306,Jane Patterson,Prabhuji Khatta Meetha (Khata Meetha)  (350 g),110,4,2024-04-23
190,Stacy Hawkins,Nutralite Premium Fat Spread Tub|Enriched with Vitamins&Omega 3|Naturally Cholesterol-free Fat Spread  (200 g),115,3,2024-04-23
54,Cathy Miranda,HERSHEY'S Kisses Cookies and Creme White Chocolate Truffles  (100.8 g),116,1,2024-04-23
326,Dorothy Ortega,zoff Hing Powder (Hengu Powder)  (25 g),33,3,2024-04-23
492,Cole Clark,RUCHI Coriander Powder  (500 g),212,3,2024-04-23
178,Rebecca Reed,HERSHEY'S Milkshake Mocha  (Coffee),34,1,2024-04-23
268,George Rodriguez,Sugar free GREEN 100 PELLETS Sweetener  (10 g),64,3,2024-04-23
70,Scott Estrada,EVEREST Meat Masala  (100 g),77,1,2024-04-23
65,Robert Rodriguez,Sofit Soya Drink Naturally Sugar Free  (180 ml),24,1,2024-04-23
228,Eric Rose,"Tata Sampann Quality Kaju, 100% Pure Premium Cashews  (500 g)",478,3,2024-04-23
2,Nicholas Cardenas,Tata Coffee Grand Premium | 100% Coffee Blend | With Flavour Locked Decoction Crystals Instant Coffee  (45 g),120,1,2024-04-23
109,Billy Barron,Milky Mist Pasteurised Salted Butter  (100 g),65,1,2024-04-23
275,Joshua Turner II,"Anmol Shortbread Cookies  (120 g, Pack of 24)",50,3,2024-04-23
318,Christopher Mcdonald,NESTLE Milkmaid Sweetened Condensed Milk  (380 g),139,1,2024-04-23
469,James Alexander,Bikano Moong Dal Namkeen  (200 g),52,3,2024-04-23
27,Mary Hubbard,"Farmley Trail Mix Dry Fruits & Nuts (Assorted Fruits & Nuts) (Almonds, Cranberry, Cashew, Blackcurrant)  (200 g)",196,4,2024-04-23
224,Jennifer Farmer,Molsi's Indian Raisins (Kishmish)  (250 g),130,3,2024-04-23
112,Isaiah Nunez,BRITANNIA Little Hearts Classic Sweet & Salty (Mitha & Luniya)  (75 g),24,1,2024-04-23
257,Aimee Kelly,Mayurank Puffed Rice (Mudhi)  (0.2 kg),18,1,2024-04-23
470,Thomas Carroll,Farmley Premium Whole Cranberries  (200 g),173,1,2024-04-23
389,Edwin Nelson,Delish by Flipkart Ready To Eat Poha 60 g,12,3,2024-04-23
413,Lauren Silva,Classic Chana Dal (Buta Dali) (Split) by Flipkart Grocery  (1 kg),160,1,2024-04-23
236,Sue Beck,CHEF'S BASKET Durum Wheat Fusilli Pasta  (500 g),180,3,2024-04-23
63,Christian Turner,Classic Black Pepper/Kali Mirch by Flipkart Grocery (Golamaricha)  (200 g),153,1,2024-04-23
212,Monica Lozano,india gate Classic Hyderabadi Biryani Masala  (200G INDIA GATE CLASSIC BASMATI RICE Free)  (120 g),118,3,2024-04-23
51,Carrie Mosley,Classic Almonds by Flipkart Grocery (Badam)  (200 g),144,4,2024-04-23
170,William Obrien,Tropicana Mango Delight Fruit Beverage  (1 L),102,3,2024-04-23
351,Corey Smith,"Happilo Deluxe Kashmiri Walnuts, Kernels (Akhrot)  (190 g)",284,1,2024-04-23
401,Taylor Holt,india gate Classic Lucknowi Biryani Masala  (120 g),118,3,2024-04-23
227,Mary Rivas,UNIBIC Yummy Strawberry Wafers  (75 g),22,1,2024-04-23
78,Ashley Bryant,ProV SELECT INDIAN RAISINS Raisins (Kishmish)  (500 g),124,4,2024-04-23
61,Robert Villa,EVEREST Kashmirilal Chilli Powder (Lal lanka gunda)  (100 g),109,3,2024-04-23
441,Jesse Perez PhD,ORION Choco Pie Cream Filled  (50 g),35,1,2024-04-23
321,Cindy Griffin,"Tata Sampann Premium Quality Kaju, 100% Pure Cashews  (1 kg)",937,2,2024-04-23
107,Katherine Perez,Classic Black Pepper/Kali Mirch by Flipkart Grocery (Golamaricha)  (200 g),153,1,2024-04-23
337,Julie Hughes,Mishti By Dhampur Premium Quality Sugar (White Sugar)  (500 g),27,2,2024-04-23
482,Denise Jones,"Nescafe Classic Coffee Powder Jar, 100% Pure Instant Coffee  (45 g)",169,4,2024-04-23
8,Heidi Bean,Too Yumm! Karare Noodle Masala Chips  (70 g),16,2,2024-04-23
287,Dr. Alan Everett,"Natureland Organics Yellow, Black Mix Dal (Masur Dali) (Split)  (500 g)",108,2,2024-04-23
53,Nicole Simpson,Energy Max PHYSICALLY REFINED Rice Bran Oil Pouch  (1 L),102,3,2024-04-23
76,John Johnson,Energy Max PHYSICALLY REFINED Rice Bran Oil Pouch  (1 L),102,3,2024-04-23
28,Hailey Petersen,Catch Hing (Hengu)  (50 g),143,2,2024-04-23
12,Eric Liu,Candyman Eclairs Toffee  (240 g),44,2,2024-04-23
456,Robert Woodard,DNV Mango Pickle (Acharo)  (400 g),120,1,2024-04-23
185,Amber Vazquez,MTR Ready Mix Rava Idli 500 g,118,4,2024-04-23
187,Joyce Webb,Del Monte Tomato Sweet and Spicy Ketchup  (800 g),125,2,2024-04-23
109,Billy Barron,Tetley Refreshing Pure Original Green Tea Box  (250 g),318,1,2024-04-23
281,Jeffrey Warren,Dukes Creme Squares Cracker  (100 g),25,3,2024-04-23
223,Erin Dalton,MTR 3 Minute Breakfast Poha 60 g,21,2,2024-04-23
404,Michelle Johns,ORION Choco Pie Chocolate Coated Soft Biscuit Cream Filled  (336 g),113,4,2024-04-23
62,Maria Wilson,Emami Healthy & Tasty Mantra Haldi (Haridra Powder)  (500 g),129,3,2024-04-23
67,Leon Santos,zoff Til White Sesame Seeds  (100 g),34,2,2024-04-23
68,Luke Baldwin,Dabur Honey  (250 g),114,3,2024-04-23
464,Mark Roberts,Catch Black Pepper/Kali Mirch Sprinkler (Golamaricha gunda)  (50 g),100,1,2024-04-23
339,Megan Sampson,Zelssy Special Sada Mixture (Namkeen)  (425 g),102,3,2024-04-23
210,Kathy Taylor,Delish by Flipkart Fruit and Nut Muesli Pouch  (400 g),114,4,2024-04-23
16,Douglas Cabrera,"Sofit Soya Drink Kesar Pista, 1 L  (1 L)",110,3,2024-04-23
188,Kimberly Howell,Doublemint Chewymint Tube Peppermint Mouth Freshener  (30.4 g),41,4,2024-04-23
167,Joanna Collins,INDIA GATE Tibar Basmati Rice (Basmati chaula) (Long Grain)  (1 kg),139,4,2024-04-23
238,Laura Gomez,Omfed Ghee Ghee 1 L Tin (Ghio),678,3,2024-04-23
218,Derrick Hendricks,UNIBIC Choco Nut Cookies  (300 g),150,1,2024-04-23
403,Jesus Smith,"Tata Soulfull Ragi Bites Choco Fills, No Maida, Ragi Calcium, Dal Protein, Breakfast Cereal Pouch  (500 g)",240,3,2024-04-23
189,Mr. Antonio Brady DDS,Classic Urad Dal (Biri Dali) (Whole) by Flipkart Grocery  (5 kg),754,1,2024-04-23
461,Mr. Marcus Butler MD,MOTHER DAIRY Processed cheese Cubes  (180 g),114,2,2024-04-23
267,Sherry Escobar,Prabhuji Mazedaar Mix (Mixture)  (50 g Extra in Pack)  (350 g),110,3,2024-04-23
281,Jeffrey Warren,UTTAM SUGAR Sulphurfree Sugar (White Sugar)  (500 g),27,1,2024-04-23
114,Michelle Brown,Delish by Flipkart Besan Laddoo Pouch (Laddu)  (200 g),150,3,2024-04-23
80,Linda Santos,NESTLE KITKAT 2 Finger Wafer Sharebag Bars  (8 x 15.4 g),120,3,2024-04-23
388,David Long,Classic Chana (Whole) by Flipkart Grocery  (2 kg),181,4,2024-04-23
205,Brandon Guerrero,LION Desert King Refill Dates (Khajuri)  (500 g),227,2,2024-04-23
400,Deanna House,Agrilite Arwa Std Katarni Rice (Medium Grain)  (5 kg),283,2,2024-04-23
106,Olivia Tapia,Agrilite Maida  (500 g),21,4,2024-04-23
21,Jeremy White,Prabhuji Mazedaar Mix (Mixture)  (50 g Extra in Pack)  (350 g),110,1,2024-04-23
85,Angela Duncan,Slice Thickest Mango Drink  (1.75 L),71,1,2024-04-23
219,Diana Herrera,Cadbury Chocobakes ChocoChip Cookies  (167 g),61,1,2024-04-23
273,Anthony Haley,CHEF'S BASKET Durum Wheat Fusilli Pasta  (500 g),180,3,2024-04-23
457,Eric Jones,Farmley Premium Anjeer Figs (Dimiri)  (200 g),341,3,2024-04-23
441,Jesse Perez PhD,Happilo Premium International Healthy Nutmix (Assorted Fruits & Nuts)  (190 g),347,2,2024-04-23
183,Kelly Richardson,Cadbury Oreo Biscuit Chocolate Flavour Cream Sandwich  (43.75 g),10,3,2024-04-23
414,Chad Brown,KARACHI BAKERY Plain Soan Papdi Mithai Box  (200 g),38,4,2024-04-23
415,Dylan Allen,ORION Choco Pie Chocolate Coated Soft Biscuit Cream Filled  (336 g),113,1,2024-04-23
260,Kyle Kelly,"MTR Gulab Jamun Mix 350 g  (Combo Pack 1 + 1 Free, 160 g each)",138,3,2024-04-23
455,Stephen Green,Delish by Flipkart Mixed Fruit Jam 300 g,150,4,2024-04-23
120,Heather Snyder,balasa PANI PURI (Plain Papodo) (GOLGAPPA) READY TO FRY 150 g,31,2,2024-04-23
427,Jennifer Butler,Tropicana Mango Delight Fruit Beverage  (1 L),102,4,2024-04-23
465,Misty Carter,Tata Sampann Green Moong Dal (Muga Dali) (Whole)  (500 g),76,4,2024-04-23
102,Gabriel Guerra,Hershey'S Bar Cookies n Creme Bars  (100 g),142,3,2024-04-23
453,Vicki Elliott,Flipkart Supermart Dal Mixture  (200 g),120,2,2024-04-23
284,Jessica Gonzalez,zoff Kashmiri Chilli Powder (Lal lanka gunda)  (100 g),150,3,2024-04-23
421,Joseph Wilson,Cadbury Gems Chocolate Pouch Crackles  (25.28 g),18,1,2024-04-23
139,Emily Melendez,Tata Vacuum Evaporated Iodized Salt (Lunno)  (1 kg),24,2,2024-04-23
145,Sandra Chase,Bikano Bikaneri Bhujia (Namkeen)  (1 kg),222,2,2024-04-23
159,David Hayden,UNIBIC Double Choco Chip Cookies  (75 g),100,1,2024-04-23
367,Jennifer Wright,Real Fruit Juice - Pomegranate  (1 L),109,1,2024-04-23
82,Antonio Powell,Nutralite Premium Fat Spread Tub|Enriched with Vitamins&Omega 3|Naturally Cholesterol-free Fat Spread  (200 g),115,3,2024-04-23
9,Ronald Taylor,Agro Fresh Channa Besan  (500 g),5,1,2024-04-23
364,Stacey Guzman,"B Natural Guava Juice, Goodness of Fiber, Vit C & E  (1 L)",140,4,2024-04-23
98,Kelly Proctor,Classic Roasted Bengal Gram (Bhaja Sola Buta) (Whole) by Flipkart Grocery  (500 g),59,3,2024-04-23
486,Michael Kelley,Organic Tattva Toor/Arhar Dal (Harada Dali) (Split)  (500 g),129,3,2024-04-23
80,Linda Santos,Classic Maida by Flipkart Grocery  (500 g),25,2,2024-04-23
237,Nicholas Price,zoff Black Pepper/Kali Mirch (Golamaricha)  (50 g),46,2,2024-04-23
152,Brittany Ryan,"Natureland Organics Yellow, Black Mix Dal (Masur Dali) (Split)  (500 g)",108,4,2024-04-23
132,Lawrence Baker Jr.,Tata Sampann Rajma (Whole)  (500 g),119,1,2024-04-23
372,Paige Ortega,Farmley Dry Fruit Mix Panchmeva Superfood (Assorted Fruits & Nuts)  (425 g),347,1,2024-04-23
